ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Classify_Row0,Classify_Row1,Classify_Row2,Classify_Row3,Classify_Row4,Classify_Row5,Classify_Row6,Classify_Row7,Location_Center_X,Location_Center_Y,Number_Object_Number
3,18,68,288.0,400.0,1.0,28.490526196825673,0.9023479741743103,12.0,0.04047619047619048,0.08772780733458253,64.45562565888575,47.4236228055175,2.0,1.1100776672682142,1.0,37.476689918971076,27.7809080580729,-55.704595073647745,98.69400000000003,0.04909747292418772,0,0,0,0,0,1,0,0,295.8235294117647,390.1617647058824,18
3,19,24,379.0,377.0,1.0,21.999784318823313,0.7649633511985243,4.0,0.03571428571428571,0.23629379532861486,30.860410267543244,41.97618372363071,1.4142135623730951,1.0690355937288494,1.0,13.097560975609756,19.87638198552479,-75.57617149245577,35.726000000000006,0.07792207792207792,0,0,0,0,0,1,0,0,375.9166666666667,375.0416666666667,19
3,20,769,127.0,488.0,1.0,2.254262763100743,0.33150187592394864,2.0,0.3718568665377176,0.015445692880016395,48.304143598080046,47.01063709417264,3.0,1.1704658253462357,1.0,42.08614075017147,45.57276453104083,81.1424524669325,790.9779999999978,0.460065809153455,0,0,0,0,0,0,1,0,130.5526657997399,476.1586475942783,20
3,21,298,222.0,494.0,1.0,6.831302195040824,0.42461903397600825,34.0,0.14410058027079303,0.019551862752069715,53.3400922912091,47.853944456021594,2.0,1.0556979186122377,1.0,43.0,48.29263244787802,35.04832458548757,437.6419999999991,0.17801672640382324,0,0,0,0,0,0,1,0,214.36241610738256,479.3523489932886,21
3,22,43,308.0,455.0,1.0,43.987908054414085,0.854178468040525,14.0,0.027777777777777776,0.07132807665172154,61.534694873059394,44.94441010848846,1.4142135623730951,1.0096328735435602,1.0,25.083859352181037,31.996807346436924,-33.085756736505786,87.03800000000001,0.049255441008018326,0,0,0,0,0,0,1,0,294.5581395348837,470.6279069767442,22
3,23,9,358.0,474.0,1.0,212.16308576341936,0.5629041444421922,4.0,0.006072874493927126,0.1765222481228712,53.71720752622578,41.6293165929973,1.4142135623730951,1.0460237291525663,1.0,29.282248659471264,44.398463797527405,-46.77816013269192,25.311999999999998,0.013015184381778741,0,0,0,0,0,0,1,0,366.77777777777777,469.77777777777777,23
3,24,1305,148.0,562.0,1.0,1.4023206480586656,0.36633828929836504,-16.0,0.58,0.043902352466295515,49.9499704843839,49.24428900898052,5.385164807134504,1.8006707116647542,1.4142135623730951,44.0,46.477535162611105,-78.75815708658716,611.1759999999983,0.71900826446281,0,0,0,0,0,0,0,1,131.6352490421456,560.9057471264368,24
3,25,968,208.0,582.0,1.0,2.461265856180336,0.5834943491051828,13.0,0.3734567901234568,0.03114266409699681,60.41615734899298,54.56189146281496,4.123105625617661,1.5211032183404416,1.4142135623730951,46.761094940131585,49.06500046761514,-87.15095412860907,624.9779999999979,0.46865165819414184,0,0,0,0,0,0,0,1,212.07747933884298,559.702479338843,25
3,26,576,276.0,560.0,1.0,3.4967024658862664,0.5147879085850209,12.0,0.2451063829787234,0.04845090449960456,54.33607092330763,53.71219600798314,3.605551275463989,1.4871116150829977,1.0,44.71652454705718,46.58326807639048,28.63267348503649,386.5139999999989,0.3118570655116405,0,0,0,0,0,0,0,1,291.09375,558.6163194444445,26
3,27,73,381.0,582.0,1.0,28.049949981656024,0.9776056940207372,3.0,0.06594399277326106,0.32950142778719155,70.59569165603317,46.14108798023731,3.1622776601683795,1.4671999652020309,1.0,14.57786334766108,14.856511838984746,71.61263664476677,52.764000000000024,0.1488277268093782,0,0,0,0,0,0,0,1,375.9178082191781,566.1780821917808,27
4,1,2181,138.0,53.0,1.0,1.020320303072809,0.37092183277785323,-5.0,0.7620545073375262,0.5406471418134485,55.12091412515289,54.91812087098393,15.556349186104045,5.210389732614889,4.47213595499958,50.59796286565148,51.18881361278202,-64.86793017331127,225.15199999999967,0.9540682414698161,0,1,0,0,0,0,0,0,142.60430994956442,62.84594222833562,1
4,2,2078,230.0,47.0,1.0,1.0850279774832783,0.39571583089101026,-27.0,0.7265734265734266,0.1512271391206319,55.76811074448521,55.94640292279746,9.899494936611665,3.0889788755646244,2.8284271247461903,50.9823498869952,51.21592759543585,-69.06144950771207,415.53999999999917,0.9001516136019059,0,1,0,0,0,0,0,0,225.26227141482195,63.60779595765159,2
4,3,1838,327.0,57.0,1.0,1.3066639820953287,0.4832951350609197,-8.0,0.597918022121015,0.10328449026951086,58.7943588217311,57.55866572463264,7.810249675906654,2.6543959996141795,2.23606797749979,50.85160532863364,51.47196165346896,-74.16920812709932,472.88999999999874,0.7763463569165787,0,1,0,0,0,0,0,0,310.0516866158868,63.786724700761695,3
4,4,1627,405.0,73.0,1.0,1.508259215599415,0.55411109591614,-1.0,0.529277813923227,0.09920892920947201,60.70542789756712,59.0592922409336,6.082762530298219,2.555417333022563,2.23606797749979,47.83316594901368,50.533791929896715,-68.07293451216871,453.9659999999986,0.6834698592732618,0,1,0,0,0,0,0,0,391.4271665642286,66.02458512599877,4
4,5,1711,155.0,165.0,1.0,1.201209785757026,0.32800314160637134,-54.0,0.6709803921568628,0.056976161473510825,52.555333538804945,51.24451190127583,5.656854249492381,1.9585263846072423,2.0,48.058154426658454,49.647795482451464,-59.30055481555361,614.3039999999988,0.8493422685529907,0,0,1,0,0,0,0,0,144.48684979544126,149.58445353594388,5
